Unit ID,Tag
2038984,JERRABOMBERRA CREEK Cat 9
2038986,LAKE GEORGE COMMAND LIMA
2038990,SOUTH EASTERN COMMAND ALPHA
2038996,State Ops 6
2039002,LAKE GEORGE COMMAND GOLF
2039003,Lake George PC Golf
2039004,Lake George PC Delta
2039005,LAKE GEORGE COMMAND DELTA
2039006,Lake George Group 1
2039008,Lake George Group 1
2039013,LAKE GEORGE COMMAND KILO
2039014,Lake George Group 4
2039015,LAKE GEORGE PC BRAVO
2039016,Lake George PC Charlie
2039017,Queanbeyan PC
2039021,Lake George PC Bravo
2039022,Lake George PC Charlie
2039026,Central Coast Group 5
2039028,Central Coast FI
2039029,Central Coast PC Tango
2039030,Charmhaven Cat 9
2039032,Gosford Catering Ute Bravo
2039033,Cooranbong P
2039034,Wadalba Cat 1
2039035,Central Coast Group 7
2039036,Central Coast PC Mike
2039037,Central Coast  Group 3
2039038,Central Coast Group 10
2039039,Central Coast Group 1
2039040,Central Coast Group 2
2039041,Cameron Park Pumper
2039042,Pearl Beach Cat 1
2039043,Central Coast Group 4
2039044,Central Coast RAFT Bravo
2039046,Central Coast OCV
2039047,Illawarra Ops 1
2039049,Central Coast Group 1
2039050,Central Coast Group 7
2039051,Central Coast Group 5
2039053,Gosford Ute Alpha
2039054,Central Coast Comms PC Charlie
2039055,Central Coast HQ P
2039056,Central Coast Group 5
2039057,Central Coast FI
2039058,The Bays Cat 1
2039061,CENTRAL COAST PC FOXTROT
2039063,Central Coast OCV
2039065,Central Coast Duty
2039066,Erina Boat
2039069,Central Coast Catering Delta
2039071,Central Coast Bus Bravo
2039072,Central Coast Command Xray
2039073,Illawarra Ops 2
2039074,SEAHAMPTON Cat 1
2039075,Central Coast Group 1
2039077,Lower Hunter Cat 14
2039079,Lake Macquarie PC Charlie
2039081,Central Coast RAFT Alpha
2039085,Central Coast 42
2039086,Central Coast HQ 1 Alpha
2039087,CENTRAL COAST COMMAND TANGO
2039089,Brisbane Waters PC
2039090,Dora Creek Cat 1
2039091,Central Coast Group 4
2039093,Wyong OSB PC
2039094,Somersby Cat 1
2039095,Lake Macquarie Fireboat Alpha
2039100,NORTH WEST COMMAND ALPHA
2039102,NORTH WEST SUPPORT BRAVO
2039103,NORTH WEST COMMAND KILO
2039106,Central Coast DFCO
2039109,Lake Macquarie Welfare Ute
2039110,Support 7 Alpha
2039111,Central Coast Command Kilo
2039112,Spencer Cat 1
2039113,Central Coast 33
2039114,Narara Cat 1 Bravo
2039115,CENTRAL COAST COMMAND UNIFORM
2039116,CENTRAL COAST COMMAND NOVEMBER
2039117,Wendoree Park Cat 9
2039121,Gosford Ops Support
2039126,Central Coast 31
2039127,Pearl Beach Cat 12
2039128,Cameron Park Station
2039129,North West Command Echo
2039139,Hunter Valley Cat 4
2039144,HUNTER VALLEY COMMAND YANKEE
2039145,Jerrabomberra Creek Cat 7 Alpha
2039151,WOOLGOOLGA Cat 1
2039152,BURRA Cat 1
2039157,Hoskingtown Cat 7
2039158,Mulloon Cat 1
2039159,Queanbeyan Cat 7 Alpha
2039161,Lake George OCV
2039162,Captains Flat Cat 7
2039164,Bombay Cat 7
2039166,Majors Creek Cat 2
2039167,Araluen Cat 2
2039170,THE HILLS COMMAND WHISKEY
2039178,Matcham/Holgate Cat 7
2039179,Central Coast HQ 1C
2039180,McMasters Beach Cat 1
2039181,Gosford PC Bravo
2039182,Mangrove Mountain Cat 7
2039183,Copacabana P
2039185,Gwandalan Cat 9
2039186,Killcare Cat 7
2039188,Warnervale Cat 1
2039191,Dooralong Cat 9
2039192,Dora Creek Cat 1
2039193,Wadalba Cat 1
2039194,Central Coast HQ1D
2039195,Wyee Point Cat 7
2039198,Charleyong Cat 2
2039199,Bombay Cat 1
2039200,MONGARLOWE Cat 1
2039202,Lake George Support 1
2039203,WAMBOIN Cat 1 ALPHA
2039204,Captains Flat Cat 1
2039205,Wamboyne Cat 1 Bravo
2039207,Nerriga Cat 7
2039216,Canobolas Support 6 Alpha
2039218,Lake George Logistics Alpha
2039219,QUEANBEYAN Cat 1
2039221,Ridgeway Cat 1 Bravo
2039222,Queanbeyan Cat 7 Bravo
2039223,BUNGENDORE Cat 7
2039224,RIDGEWAY Cat 1 ALPHA
2039225,BUNGENDORE Cat 1 ALPHA
2039231,Mongarlowe Cat 7
2039235,Engineer Cat 15
2039237,Gosford Support Ute
2039239,Mooney Mooney Cat 1
2039242,Jerrabomberra Creek Cat 1
2039247,Mannering Park Cat 9
2039248,Wakefield Cat 7
2039249,Lake Munmorah P
2039250,Gwandalan P
2039251,Central Coast Support 6
2039252,Wallarah Cat 7
2039253,Central Coast Bus Bravo
2039254,Wyee Cat 7
2039255,Warnervale Cat 7
2039256,Tuggerah P
2039257,Central Coast Salvage
2039258,Seahampton Cat 7
2039259,PENINSULA PUMPER
2039260,Ourimbah Cat 9
2039261,Wyong Catering Bravo
2039262,Central Coast Comms PC Bravo
2039263,Spencer Cat 7
2039264,The Bays Cat 1
2039267,Central Coast Group 2
2039270,State Ops 1
2039273,Central Coast Cat 21
2039279,North West Command Juliet
2039281,Lower Hunter Cat 7
2039282,Charleyong Cat 7
2039283,BURRA Cat 2
2039285,Braidwood Cat 1
2039286,Araluen Cat 9
2039288,Lower Hunter Cat 7
2039291,Farringdon Cat 7
2039295,Central Coast PC Bravo
2039296,Killingworth Cat 1
2039297,Copacabana Cat 1
2039302,Dora Creek Cat 9
2039303,Yarramalong Cat 9
2039304,Wyee Point Cat 1
2039305,Wyong Ops Support
2039306,Lake Macquarie Welfare Alpha
2039307,Lake Macquarie Bus
2039308,Cooranbong Cat 1
2039309,Lake Munmorah Cat 1
2039310,Wakefield Cat 1
2039311,Ourimbah Cat 1
2039318,Gosford Catering Ute Alpha
2039320,CC HQ 1B
2039321,Cameron Park Cat 7
2039323,Mount White Cat 1
2039324,Kulnura Cat 1
2039325,The Bays Station
2039329,Central Coast Group 6
2039333,NORTH WEST SUPPORT BRAVO
2039340,Majors Creek Cat 7
2039344,Burra Cat 7
2039346,Mooney Mooney Cat 1
2039347,Carwoola Cat 7 Bravo
2039348,Yarramalong Cat 1
2039349,Yarramalong Cat 7
2039350,EMPIRE BAY Cat 1
2039351,Central Coast Bus Alpha
2039352,Central Coast Group 2
2039353,Gwandalan Cat 1
2039354,Martinsville Cat 1
2039360,Wyong Comms Safety Van
2039361,Wyong Bus Alpha
2039362,Killcare Cat 9
2039363,Cameron Park Cat 1
2039364,Wallarah Cat 1 Alpha
2039365,Wyee Cat 1
2039366,Wallarah Cat 1 Bravo
2039367,Erina Cat 7
2039368,Gosford Bulk Water
2039372,N/A
2039376,WALGETT HQ 9
2039378,COLLARENEBRI TOWN 1B
2039379,BOOROOMA Cat 7
2039395,N/A
2039401,Wallarah Cat 9
2039402,Wallarah Bulk Water
2039403,Cameron Park Bulk Water
2039404,MARTINSVILLE Cat 1
2039405,Wamberal Cat 1
2039406,Lake Munmorah Cat 7
2039407,Mannering Park Cat 1
2039408,BERKELEY VALE Cat 7
2039409,Killingworth P
2039410,Tuggerah Cat 1
2039411,Wadalba Cat 9
2039412,Patonga Beach Cat 9
2039413,Patonga Beach Station
2039414,Charmhaven Cat 7
2039421,Kariong Cat 1
2039422,Gosford Bulk Water Cat 13 Alpha
2039423,Gosford Bulk Water Cat 13 Charlie
2039424,Avoca Beach Cat 1
2039425,Matcham/Holgate Cat 1
2039426,Wamberal Cat 9
2039428,Wyong Ute Alpha
2039429,Lake Macquarie ISU
2039430,Central Coast Group 7
2039431,Central Coast Command Echo
2039432,Mandalong Cat 1
2039433,Berkeley Vale Cat 7
2039434,Narara Cat 1 Alpha
2039436,Central Coast Group 3
2039437,MUDGEE Cat 9
2039438,WALGETT HQ 6
2039454,ANGLEDOOL 1B
2039459,Walgett Fcd
2039460,LEMONGROVE Cat 1
2039461,COONAMBLE Cat 1
2039464,AWABA Cat 1
2039465,Dora Creek P
2039466,Central Coast Group 10
2039468,Somersby Cat 2
2039469,Mangrove Mountain Cat 1
2039474,Wyong PC Alpha
2039475,Kariong P
2039476,Copacabana Pumper
2039477,Awaba Cat 9
2039478,Copacabana Cat 9
2039479,Central Coast Comms PC Alpha
2039480,Kulnura Cat 9
2039481,Peninsula Cat 1
2039482,Berkeley Vale Cat 1
2039483,Empire Bay Cat 7
2039484,Wendoree Park Cat 1
2039486,Central Coast Group 3
2039487,Gosford Tilt Tray
2039488,Lake Macquarie PC Echo
2039495,COMBARA Cat 1
2039501,NORTH WEST COMMAND ECHO
2039505,COLLARENEBRI TOWN 1A
2039509,LIGHTNING RIDGE RURAL Cat 1
2039510,BARWON Cat 2
2039516,Charmhaven Cat 1
2039518,Erina Cat 1
2039527,GULARGAMBONE Cat 1
2039531,NORTH AREA Cat 1
2039533,MOONAGEE Cat 1
2039540,Euroka Cat 2
2039548,Central Coast OCV
2039550,Central Coast OCV
2039579,WARREN Cat 6
2039594,Coonamble Cat 1
2039695,Central Coast Group 2
2039734,
2065262,Chiefley Ops 22
2071517,2071517
2071521,2071521
2071563,2071563
2072038,2072038
2072047,2072047
2072056,2072056
2072061,2072061
2072068,2072068
2072108,2072108
2072117,2072117
2072576,HT338
2072607,2072607
2072676,2072676
2072733,2072733
2073023,2073023
2073107,2073107
2073171,2073171
2073176,ZCI
2073214,2073214
2073273,T220
2073361,2073361
2073380,2073380
2073387,2073387
2073412,RP 250 - Canowindra
2073444,2073444
2073447,2073447
2073467,2073467
2073577,CO2
2073608,F1
2073701,CP17
2073746,2073746
2073759,2073759
2073895,RP 443 - Scone
2073979,2073979
2073993,2073993
2074024,OCSO
2074047,2074047
2074155,2074155
2074172,2074172
2074174,2074174
2074190,2074190
2074207,2074207
2074239,CP458
2074258,2074258
2075300,HT455 FF1
2075355,2075355
2076083,RP63 FF2
2076205,2076205
2076497,P341A FF2
2076638,2076638
2076880,P248 FF4
2076893,P84 SO
2076965,2076965
2076966,P94 SO
2076976,P94 FF2
2077062,2077062
2077225,2077225
2077235,2077235
2077410,2077410
2077786,2077786
2077789,2077789
2077813,2077813
2077843,2077843
2077904,2077904
2077955,2077955
2078175,2078175
2078177,GRE SPARE
2078217,P29 MD
2078470,2078470
2078610,T263 FF2
2078780,STP 16 OIC
2078921,LT322 FF1
2079383,P321 FF3
2079409,2079409
16777215,Gwandalan Pumper
